Category,GRN no,Customer/Vendor Code,VendorName,Address,LC No,Posting Date,Item No.,Item Description,Inventory UoM,Quantity,Price,Price USD,Total Amount
Button,6979,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230009,7/18/2022,60509,PLASTIC WASHER 12 MM FOR EYELET,Gross,240,0.13,0.13,31.2
Button,6979,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230009,7/18/2022,40734,S.S SPRINNG TYPE SOCKET 12.5MM (CHINA QUALITY),Gross,53,0.453333,0.45,24.03
Button,6979,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230009,7/18/2022,40257,ALLUMINIUM TACKS 9 mm,Gross,612,0.172,0.17,105.26
Button,6979,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135622230009,7/18/2022,40223,PLASTIC WASHER 19 /20 mm CAP,Gross,94,0.155,0.16,14.57
Chemical,8869,V000000656,CAR SATTAR TRADING,Mirpur -11,,10/13/2022,40564,MOBIL,Ltr,5,600,7.06,35.29
Button,1414,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209721020124,6/26/2021,40257,ALLUMINIUM TACKS 9 mm,Gross,"10,000.00",0.152,0.15,"1,520.00"
Button,2672,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209721020161,10/6/2021,40290,S.S RIVET SHANK 9 MM (China Quality),Gross,"2,880.00",0.13,0.13,374.4
Button,2672,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209721020161,10/6/2021,40737,S.S SPRINNG TYPE POST 13.5MM (CHINA QUALITY),Gross,"4,880.00",0.47667,0.48,"2,326.15"
Button,4491,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020257,2/12/2022,40288,S.S RIVET SHANK 7 MM (China Quality),Gross,"14,000.00",0.14,0.14,"1,960.00"
Button,4491,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020257,2/12/2022,40734,S.S SPRINNG TYPE SOCKET 12.5MM (CHINA QUALITY),Gross,"10,000.00",0.453333,0.45,"4,533.33"
Button,4491,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020257,2/12/2022,40286,S.S EYEHOLE SHANK 15 MM (China Quality),Gross,"10,000.00",0.39,0.39,"3,900.00"
Button,4491,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020257,2/12/2022,40201,S.S NORMAL SHANK 17mm ((China Quality),Gross,"52,660.00",0.39,0.39,"20,537.40"
Button,4491,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020257,2/12/2022,40289,S.S RIVET SHANK 8 MM (China Quality),Gross,"36,000.00",0.14,0.14,"5,040.00"
Chemical,7182,V000000044,SONALI PAPER AND STATIONARY,,,7/31/2022,C0000014,Ring File (Big),PCS,6,95,1.12,6.71
Chemical,11151,V000000277,FAMOUS PRINTERS,"10/10 ARAMBAG(BESIDE CONTINANTIAL HEAD OFFICE),MOTIJHEEL ,DHAKA-1000.",,1/25/2023,C0000008,"Goods Gate Pass Book(AUTO CARBON, 4 PAGE)",PCS,58,175,2.06,119.41
Chemical,12385,V000000277,FAMOUS PRINTERS,"10/10 ARAMBAG(BESIDE CONTINANTIAL HEAD OFFICE),MOTIJHEEL ,DHAKA-1000.",,3/20/2023,C0000086,LAB-DIP SUBMISSION (A4),PCS,"5,000.00",5.95,0.07,350
Chemical,12419,V000000044,SONALI PAPER AND STATIONARY,,,3/20/2023,C0000014,Ring File (Big),PCS,10,105,1.24,12.35
Chemical,2823,V000000044,SONALI PAPER AND STATIONARY,,,10/16/2021,C0000014,Ring File (Big),PCS,10,80,0.94,9.41
Chemical,3342,V000000277,FAMOUS PRINTERS,"10/10 ARAMBAG(BESIDE CONTINANTIAL HEAD OFFICE),MOTIJHEEL ,DHAKA-1000.",,11/23/2021,C0000099,PARTICULOR BOOK AUTO CARBON (SEWING THREAD),PCS,78,230,2.71,211.06
Chemical,3342,V000000277,FAMOUS PRINTERS,"10/10 ARAMBAG(BESIDE CONTINANTIAL HEAD OFFICE),MOTIJHEEL ,DHAKA-1000.",,11/23/2021,C0000085,DYEING RECEIPT SHEET,PCS,120,100,1.18,141.18
Chemical,3342,V000000277,FAMOUS PRINTERS,"10/10 ARAMBAG(BESIDE CONTINANTIAL HEAD OFFICE),MOTIJHEEL ,DHAKA-1000.",,11/23/2021,C0000103,LAB-DIB RECORD (LAB),PCS,120,100,1.18,141.18
Chemical,3342,V000000277,FAMOUS PRINTERS,"10/10 ARAMBAG(BESIDE CONTINANTIAL HEAD OFFICE),MOTIJHEEL ,DHAKA-1000.",,11/23/2021,C0000092,PACKING SLIP BOOK (ZIPPER),PCS,119,135,1.59,189
Chemical,3342,V000000277,FAMOUS PRINTERS,"10/10 ARAMBAG(BESIDE CONTINANTIAL HEAD OFFICE),MOTIJHEEL ,DHAKA-1000.",,11/23/2021,C0000101,PACKING SLIP BOOK (BUTTON),PCS,119,135,1.59,189
Chemical,5095,V000000044,SONALI PAPER AND STATIONARY,,,3/22/2022,C0000014,Ring File (Big),PCS,4,90,1.06,4.24
Chemical,5614,V000000044,SONALI PAPER AND STATIONARY,,,4/21/2022,C0000014,Ring File (Big),PCS,6,95,1.12,6.71
Chemical,11481,V000000277,FAMOUS PRINTERS,"10/10 ARAMBAG(BESIDE CONTINANTIAL HEAD OFFICE),MOTIJHEEL ,DHAKA-1000.",,2/8/2023,C0000218,Maintenance Card,PCS,"1,621.00",3.2,0.04,61.03
Chemical,11481,V000000277,FAMOUS PRINTERS,"10/10 ARAMBAG(BESIDE CONTINANTIAL HEAD OFFICE),MOTIJHEEL ,DHAKA-1000.",,2/8/2023,C0000010,Particulars Book (Auto Carbon For Button & Zipper),PCS,76,280,3.29,250.35
Chemical,1733,V000000044,SONALI PAPER AND STATIONARY,,,8/4/2021,C0000015,Ring File (Small),PCS,10,85,1,10
Chemical,4398,V000000044,SONALI PAPER AND STATIONARY,,,2/3/2022,C0000014,Ring File (Big),PCS,10,81,0.95,9.53
Chemical,5820,V000000044,SONALI PAPER AND STATIONARY,,,5/11/2022,C0000014,Ring File (Big),PCS,10,95,1.12,11.18
Chemical,10121,V000000044,SONALI PAPER AND STATIONARY,,,12/6/2022,C0000014,Ring File (Big),PCS,10,105,1.24,12.35
Chemical,11114,V000000044,SONALI PAPER AND STATIONARY,,,1/24/2023,C0000016,Magazine File,PCS,4,70,0.82,3.29
Chemical,11143,V000000277,FAMOUS PRINTERS,"10/10 ARAMBAG(BESIDE CONTINANTIAL HEAD OFFICE),MOTIJHEEL ,DHAKA-1000.",,1/25/2023,C0000043,Requisition Slip Book,PCS,21,205,2.41,50.65
Button,4491,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020257,2/12/2022,40281,S.S EYEHOLE SHANK 17 MM (China Quality),Gross,"5,000.00",0.43,0.43,"2,150.00"
Button,4491,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020257,2/12/2022,40735,S.S SPRINNG TYPE STUD 12.5MM (CHINA QUALITY),Gross,"10,000.00",0.453333,0.45,"4,533.33"
Button,4491,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020257,2/12/2022,40736,S.S SPRINNG TYPE POST 12.5MM (CHINA QUALITY),Gross,"10,000.00",0.453333,0.45,"4,533.33"
Button,4491,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020257,2/12/2022,40290,S.S RIVET SHANK 9 MM (China Quality),Gross,"13,000.00",0.14,0.14,"1,820.00"
Button,1669,V000000136,HK YUANHONG INTERNATIONAL CO. LTD.,,135621230013,7/16/2021,40075,SS STRIP 0.18*305 MM,KG,"2,208.50",2.8,2.8,"6,183.80"
Button,1669,V000000136,HK YUANHONG INTERNATIONAL CO. LTD.,,135621230013,7/16/2021,40070,SS STRIP 0.23*305 MM,KG,"5,253.50",2.8,2.8,"14,709.80"
Button,1669,V000000136,HK YUANHONG INTERNATIONAL CO. LTD.,,135621230013,7/16/2021,40071,SS STRIP 0.20*305 MM,KG,"15,345.50",2.8,2.8,"42,967.40"
Button,3275,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209721020124,11/17/2021,40734,S.S SPRINNG TYPE SOCKET 12.5MM (CHINA QUALITY),Gross,400,0.436666,0.44,174.67
Button,3275,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209721020124,11/17/2021,40205,S.S NORMAL SHANK 20mm (China Quality),Gross,56,0.48,0.48,26.88
Button,3275,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209721020124,11/17/2021,40727,PLASTIC WASHER (FOR SNAP BTN) COIN 18.1MM,Gross,70,0.15,0.15,10.5
Button,3275,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209721020124,11/17/2021,40201,S.S NORMAL SHANK 17mm ((China Quality),Gross,160,0.393,0.39,62.88
Button,3275,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209721020124,11/17/2021,40281,S.S EYEHOLE SHANK 17 MM (China Quality),Gross,40,0.413,0.41,16.52
Button,5842,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020257,5/12/2022,40201,S.S NORMAL SHANK 17mm ((China Quality),Gross,340,0.39,0.39,132.6
Button,6969,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209722020167,7/18/2022,40736,S.S SPRINNG TYPE POST 12.5MM (CHINA QUALITY),Gross,"32,500.00",0.443333,0.44,"14,408.32"
Button,6982,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209722020201,7/19/2022,40283,S.S EYEHOLE SHANK 19 MM (China Quality),Gross,"3,500.00",0.45,0.45,"1,575.00"
Button,6982,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209722020201,7/19/2022,40283,S.S EYEHOLE SHANK 19 MM (China Quality),Gross,"3,500.00",0.45,0.45,"1,575.00"
Button,6982,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209722020201,7/19/2022,40257,ALLUMINIUM TACKS 9 mm,Gross,"76,260.00",0.17,0.17,"12,964.20"
Button,6982,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209722020201,7/19/2022,40257,ALLUMINIUM TACKS 9 mm,Gross,"77,500.00",0.17,0.17,"13,175.00"
Button,6982,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209722020201,7/19/2022,40282,S.S EYEHOLE SHANK 18 MM (China Quality),Gross,"12,387.00",0.445,0.45,"5,512.22"
Button,6982,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209722020201,7/19/2022,40282,S.S EYEHOLE SHANK 18 MM (China Quality),Gross,"12,500.00",0.445,0.45,"5,562.50"
Button,6982,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209722020201,7/19/2022,40201,S.S NORMAL SHANK 17mm ((China Quality),Gross,"24,000.00",0.39,0.39,"9,360.00"
Button,6982,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209722020201,7/19/2022,40201,S.S NORMAL SHANK 17mm ((China Quality),Gross,"24,000.00",0.39,0.39,"9,360.00"
Button,6982,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209722020201,7/19/2022,40204,S.S NORMAL SHANK19mm (China Quality),Gross,"3,624.00",0.45,0.45,"1,630.80"
Button,6982,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209722020201,7/19/2022,40204,S.S NORMAL SHANK19mm (China Quality),Gross,"3,750.00",0.45,0.45,"1,687.50"
Button,6982,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209722020201,7/19/2022,40287,S.S NORMAL SHANK16mm (China Quality),Gross,"2,500.00",0.38,0.38,950
Button,6982,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209722020201,7/19/2022,40287,S.S NORMAL SHANK16mm (China Quality),Gross,"2,500.00",0.38,0.38,950
Button,6982,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209722020201,7/19/2022,40286,S.S EYEHOLE SHANK 15 MM (China Quality),Gross,"5,160.00",0.43,0.43,"2,218.80"
Button,6982,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209722020201,7/19/2022,40286,S.S EYEHOLE SHANK 15 MM (China Quality),Gross,"6,000.00",0.43,0.43,"2,580.00"
Button,1778,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209721020124,8/9/2021,40204,S.S NORMAL SHANK19mm (China Quality),Gross,"10,000.00",0.478,0.48,"4,780.00"
Button,3622,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209721020059,12/10/2021,40257,ALLUMINIUM TACKS 9 mm,Gross,"10,425.00",0.135,0.14,"1,407.38"
Button,3622,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209721020059,12/10/2021,40255,ALLUMINIUM TACKS 7.5 MM,Gross,"1,018.00",0.135,0.14,137.43
Button,3622,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,209721020059,12/10/2021,40228,PLASTIC WASHER 14 MM FOR EYELET,Gross,85,0.08,0.08,6.8
Button,3645,V000000162,"ALIBABA ONETOUCH BUSINESS SERVICE CO., LTD.",,135621020241,12/11/2021,40736,S.S SPRINNG TYPE POST 12.5MM (CHINA QUALITY),Gross,"16,678.00",0.453333,0.45,"7,560.69"
